session,cash,position_value,equity,open_positions,exposure_pct,daily_return,running_peak,drawdown_pct,benchmark_equity
2018-04-11,2488.2168449002347,103482.11999999998,105970.33684490022,4,0.9765196854234593,-0.00038112213954821783,111949.7992565002,-0.05341199762136064,119888.05586936427
2018-04-12,2488.2168449002347,104498.9,106987.11684490023,4,0.9767428367239075,0.009594949211949588,111949.7992565002,-0.04432953381389673,120884.25593098489
2018-04-13,2488.2168449002347,104009.16,106497.37684490024,4,0.9766358860789219,-0.004577560499269939,111949.7992565002,-0.04870417319022911,120524.80230050323
2018-04-16,2488.2168449002347,104894.14,107382.35684490023,4,0.9768284388794508,0.00830987603843858,111949.7992565002,-0.04079902279355601,121551.81267330798
2018-04-17,2488.2168449002347,106253.07999999999,108741.29684490022,4,0.9771180138816146,0.01265515155308794,111949.7992565002,-0.028660189057138366,122804.7653281298
2018-04-18,2488.2168449002347,106349.7,108837.91684490023,4,0.9771383271838427,0.0008885308783637136,111949.7992565002,-0.02779712364173165,122917.73646913833
2018-04-19,2488.2168449002347,105692.56,108180.77684490023,4,0.9769994548248844,-0.006037785535131679,111949.7992565002,-0.03366707610582098,122234.77457122316
2018-04-20,29169.07930490024,78004.16,107173.23930490024,3,0.7278324375181356,-0.009313461868040607,111949.7992565002,-0.04266698094434162,121228.30440587449
2018-04-23,29169.07930490024,77944.52,107113.59930490024,3,0.7276808967844496,-0.000556482200097852,111949.7992565002,-0.04319971972901199,121187.22399096229
2018-04-24,29169.07930490024,77003.02,106172.09930490024,3,0.7252660586362356,-0.008789733573605463,111949.7992565002,-0.05160973927574496,119585.08780938685
2018-04-25,106212.21741490024,0.0,106212.21741490024,0,0.0,0.00037785925174915747,111949.7992565002,-0.05125138124146143,119852.11050631611
2018-04-26,106212.21741490024,0.0,106212.21741490024,0,0.0,0.0,111949.7992565002,-0.05125138124146143,121038.30748690561
2018-04-27,106212.21741490024,0.0,106212.21741490024,0,0.0,0.0,111949.7992565002,-0.05125138124146143,121192.35904282631
2018-04-30,106212.21741490024,0.0,106212.21741490024,0,0.0,0.0,111949.7992565002,-0.05125138124146143,120262.914655438
2018-05-01,106212.21741490024,0.0,106212.21741490024,0,0.0,0.0,111949.7992565002,-0.05125138124146143,120458.04662627092
2018-05-02,80302.90965490024,25697.280000000002,106000.18965490024,1,0.24242673606209017,-0.001996265261761221,111949.7992565002,-0.053145335151233056,119641.57337989112
2018-05-03,80302.90965490024,25693.92,105996.82965490024,1,0.2424027217007633,-3.169805649350099e-05,111949.7992565002,-0.053175348603890546,119379.6857348259
2018-05-04,80302.90965490024,26182.8,106485.70965490025,1,0.24588088002468528,0.004612213418001998,111949.7992565002,-0.04880839124222633,120894.52603471294
2018-05-07,2886.6118899002468,103907.04000000001,106793.65188990025,4,0.9729701921526551,0.002891864420099033,111949.7992565002,-0.0460576740721629,121346.41059874704
2018-05-08,2886.6118899002468,104007.90999999999,106894.52188990024,4,0.9729956985740259,0.0009445317976761736,111949.7992565002,-0.0451566452121748,121336.14049501898
2018-05-09,2886.6118899002468,104899.67,107786.28188990025,4,0.973219116205819,0.008342429380230554,111949.7992565002,-0.037190931955674876,122506.93232001642
2018-05-10,2886.6118899002468,105774.69,108661.30188990025,4,0.9734347754012272,0.008118101716263038,111949.7992565002,-0.029374750007950683,123657.18393755775
2018-05-11,2886.6118899002468,105971.45,108858.06188990024,4,0.9734827918136207,0.0018107642424471937,111949.7992565002,-0.02761717651244868,123949.8818938071
2018-05-14,2886.6118899002468,106031.03,108917.64188990025,4,0.9734972972255662,0.0005473182138797661,111949.7992565002,-0.027084973682290032,124088.52829413576
2018-05-15,2886.6118899002468,105347.21999999999,108233.83188990023,4,0.9733298559286284,-0.006278229937178081,111949.7992565002,-0.03319315792684827,123215.5694772517
2018-05-16,29706.994569900242,79123.95000000001,108830.94456990025,3,0.727035406268849,0.005516876466199916,111949.7992565002,-0.027859404012453917,123723.93961179006
2018-05-17,29706.994569900242,79219.78,108926.77456990024,3,0.7272755510552942,0.000880540000628649,111949.7992565002,-0.02700339533145199,123662.31898942178
2018-05-18,29706.994569900242,79185.28,108892.27456990024,3,0.7271891446180537,-0.0003167265361176952,111949.7992565002,-0.02731156917570296,123359.35092944436
2018-05-21,109533.68021990024,0.0,109533.68021990024,0,0.0,0.0058902769047062264,111949.7992565002,-0.02158216497614377,124273.3901612406
2018-05-22,82817.86440490025,26549.66,109367.52440490025,1,0.24275634055414747,-0.0015169381204613863,111949.7992565002,-0.02306636428783073,123919.07158262297
2018-05-23,82817.86440490025,26773.44,109591.30440490025,1,0.2443025944930979,0.002046128420823745,111949.7992565002,-0.02106743261054141,124278.52521310464
2018-05-24,82817.86440490025,26765.09,109582.95440490024,1,0.24424501187570774,-7.619217642629295e-05,111949.7992565002,-0.021142019613425392,124037.17777549553
2018-05-25,82817.86440490025,26791.81,109609.67440490024,1,0.2444292453696244,0.0002438335427723537,111949.7992565002,-0.020903341204196804,123754.74992297421
2018-05-29,82817.86440490025,26673.24,109491.10440490025,1,0.24361102342489702,-0.0010817475797071374,111949.7992565002,-0.021962476645148547,122347.74571223167
2018-05-30,82817.86440490025,26865.29,109683.15440490024,1,0.24493542463982745,0.0017540237724682495,111949.7992565002,-0.020246975578818254,123924.206634487
2018-05-31,29633.836404900256,79648.12,109281.95640490025,3,0.728831388275078,-0.0036577904982468823,111949.7992565002,-0.023830706882174695,123118.00349183525
2018-06-01,29633.836404900256,80534.23000000001,110168.06640490027,3,0.7310124669340466,0.008108474895131668,111949.7992565002,-0.01591546267553031,124391.49635411317
2018-06-04,29633.836404900256,81039.01999999999,110672.85640490025,3,0.7322393460553336,0.004581999271410675,111949.7992565002,-0.01140638804250305,124971.75721474786
2018-06-05,3013.6582799002645,107919.79000000001,110933.44827990027,4,0.9728336374048665,0.002354614161639068,111949.7992565002,-0.00907863152368199,125105.26856321248
2018-06-06,30759.353074900268,81094.25,111853.60307490027,3,0.7250034667698371,0.008294656023657643,111949.7992565002,-0.0008592796256787654,126127.14388415322
2018-06-07,30759.353074900268,81052.4,111811.75307490026,3,0.7249005383692066,-0.000374149771214638,111949.7992565002,-0.001233107897618037,126096.33357296907
2018-06-08,30759.353074900268,81293.95,112053.30307490026,3,0.7254935621635387,0.002160327455363209,112053.30307490026,0.0,126486.59751463488
2018-06-11,30759.353074900268,81390.25,112149.60307490027,3,0.7257292738311583,0.0008594124167462525,112149.60307490027,0.0,126650.91917428364
2018-06-12,30759.353074900268,81532.3,112291.65307490027,3,0.7260762288860125,0.0012666117053052872,112291.65307490027,0.0,126825.51093766045
2018-06-13,30759.353074900268,81225.2,111984.55307490026,3,0.7253250360848693,-0.0027348426315815244,112291.65307490027,-0.0027348426315815778,126389.03152921842
2018-06-14,85120.10837490027,27016.25,112136.35837490027,1,0.24092319736010892,0.0013555914260645618,112291.65307490027,-0.0013829585347400184,126691.99958919584
2018-06-15,85120.10837490027,26922.5,112042.60837490027,1,0.24028805104140333,-0.0008360357100822835,112291.65307490027,-0.0022178380421016856,125942.28201704835
2018-06-18,85120.10837490027,26815.0,111935.10837490027,1,0.2395584405045598,-0.0009594564207243694,112291.65307490027,-0.0031751665438763976,125742.01499435143
2018-06-19,111614.97899990027,0.0,111614.97899990027,0,0.0,-0.0028599550190080425,112291.65307490027,-0.006026040729391085,125238.77991167709
2018-06-20,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,125480.12734928622
2018-06-21,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,124673.92420663447
2018-06-22,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,124910.13659237957
2018-06-25,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,123236.1096847078
2018-06-26,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,123467.18701858887
2018-06-27,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,122655.84882407311
2018-06-28,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,123159.08390674744
2018-06-29,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,123359.35092944436
2018-07-02,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,123585.29321146141
2018-07-03,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,123148.8138030194
2018-07-05,111614.97899990027,0.0,111614.97899990027,0,0.0,0.0,112291.65307490027,-0.006026040729391085,124119.3386053199
2018-07-06,2998.0741549002705,109492.01000000001,112490.08415490028,4,0.9733481028356963,0.007840391700479454,112490.08415490028,0.0,125182.29434117283
2018-07-09,2998.0741549002705,110529.31,113527.38415490027,4,0.9735916212883967,0.009221257213850143,113527.38415490027,0.0,126337.68101057819
2018-07-10,2998.0741549002705,110660.83,113658.90415490027,4,0.9736221796506648,0.0011584870115615153,113658.90415490027,0.0,126753.62021156412
2018-07-11,2998.0741549002705,109872.31999999999,112870.39415490026,4,0.9734379047991469,-0.006937511898983173,113658.90415490027,-0.006937511898983179,125890.93149840811
2018-07-12,2998.0741549002705,110946.22,113944.29415490027,4,0.973688246724978,0.009514452465951395,113944.29415490027,0.0,126969.29238985312
2018-07-13,2998.0741549002705,111024.29999999999,114022.37415490026,4,0.9737062644316863,0.0006852471251772574,114022.37415490026,0.0,127092.5336345897
2018-07-16,2998.0741549002705,110885.65,113883.72415490026,4,0.9736742526015183,-0.00121598941460066,114022.37415490026,-0.0012159894146006563,127015.50785662934
2018-07-17,2998.0741549002705,111336.29000000001,114334.36415490028,4,0.9737780134864923,0.003957018470761131,114334.36415490028,0.0,127487.93262811954
2018-07-18,2998.0741549002705,111518.66,114516.73415490027,4,0.9738197724810687,0.0015950585053581268,114516.73415490027,0.0,127775.49553250486
2018-07-19,2998.0741549002705,111317.37,114315.44415490027,4,0.9737736735655962,-0.0017577343738054418,114516.73415490027,-0.0017577343738054442,127277.39550169455
2018-07-20,114117.38023990029,0.0,114117.38023990029,0,0.0,-0.0017326085417784798,114516.73415490027,-0.003487297449993656,127164.42436068603
2018-07-23,114117.38023990029,0.0,114117.38023990029,0,0.0,0.0,114516.73415490027,-0.003487297449993656,127400.63674643112
2018-07-24,114117.38023990029,0.0,114117.38023990029,0,0.0,0.0,114516.73415490027,-0.003487297449993656,127996.30276265788
2018-07-25,114117.38023990029,0.0,114117.38023990029,0,0.0,0.0,114516.73415490027,-0.003487297449993656,129177.36469138337
2018-07-26,114117.38023990029,0.0,114117.38023990029,0,0.0,0.0,114516.73415490027,-0.003487297449993656,128792.23580158158
2018-07-27,113532.6007719003,0.0,113532.6007719003,0,0.0,-0.0051243681441920375,114516.73415490027,-0.00859379539822361,127960.35739960973
2018-07-30,113532.6007719003,0.0,113532.6007719003,0,0.0,0.0,114516.73415490027,-0.00859379539822361,127246.58519051042
2018-07-31,113532.6007719003,0.0,113532.6007719003,0,0.0,0.0,114516.73415490027,-0.00859379539822361,127837.11615487315
2018-08-01,113532.6007719003,0.0,113532.6007719003,0,0.0,0.0,114516.73415490027,-0.00859379539822361,127698.46975454451
2018-08-02,113532.6007719003,0.0,113532.6007719003,0,0.0,0.0,114516.73415490027,-0.00859379539822361,128381.43165245967
2018-08-03,30831.702121900307,82682.16,113513.86212190031,3,0.7283882202088169,-0.0001650508300926612,114516.73415490027,-0.008757427815252182,128941.15230563827
2018-08-06,30831.702121900307,83098.24,113929.94212190031,3,0.7293801651464752,0.003665455409782359,114516.73415490027,-0.005124072366631075,129413.57707712847
2018-08-07,30831.702121900307,83353.1,114184.80212190031,3,0.7299841874842039,0.0022369887604025696,114516.73415490027,-0.002898546098520198,129829.5162781144
2018-08-08,30831.702121900307,83350.46,114182.16212190031,3,0.7299779444622485,-2.3120414897048747e-05,114516.73415490027,-0.002921599497828883,129767.8956557461
2018-08-09,30831.702121900307,83371.14,114202.8421219003,3,0.7300268404091862,0.00018111410412702256,114516.73415490027,-0.00274101453657754,129608.70904796137
2018-08-10,30831.702121900307,82889.12,113720.8221219003,3,0.7288825252349037,-0.00422073558804692,114516.73415490027,-0.006950181027022535,128730.61517921329
2018-08-13,30831.702121900307,82598.04000000001,113429.74212190032,3,0.7281867917078909,-0.0025596016153309753,114516.73415490027,-0.009491992947769942,128237.650200267
2018-08-14,30831.702121900307,83213.78,114045.4821219003,3,0.7296543313399729,0.005428382260961762,114516.73415490027,-0.004115136852947029,129028.44818732668
2018-08-15,30831.702121900307,82315.56,113147.2621219003,3,0.7275081911510729,-0.007875980558703088,114516.73415490027,-0.011958706673799849,128088.73369621031
2018-08-16,30831.702121900307,82885.86,113717.56212190031,3,0.7288747529704334,0.0050403340682303455,114516.73415490027,-0.006978648482229432,129146.55438019923
2018-08-17,86384.50412190032,27635.0,114019.50412190032,1,0.24237081377283418,0.0026551923411473055,114516.73415490027,-0.004341985795083724,129577.89873677724
2018-08-20,86384.50412190032,27735.0,114119.50412190032,1,0.24303470483339984,0.0008770429302435989,114516.73415490027,-0.0034687509727848657,129875.7317448906
2018-08-21,86384.50412190032,27803.75,114188.25412190032,1,0.24349045542213507,0.0006024386499836609,114516.73415490027,-0.0028684020324544,130142.75444181985
2018-08-22,86384.50412190032,27707.5,114092.00412190032,1,0.24285225080625486,-0.0008429063106372148,114516.73415490027,-0.003708890548917052,130117.07918249973
2018-08-23,58628.94368190032,55379.490000000005,114008.43368190032,2,0.48574906444655336,-0.0007324828820668428,114516.73415490027,-0.00443865673214539,129927.08226353086
2018-08-24,58628.94368190032,55783.32000000001,114412.26368190032,2,0.4875641666796665,0.003542106377206755,114516.73415490027,-0.0009122725492558933,130712.7451987265
2018-08-27,58628.94368190032,56354.69,114983.63368190032,2,0.4901105330859869,0.004993957654649384,114983.63368190032,0.0,131719.21536407515
2018-08-28,58628.94368190032,56410.56,115039.50368190031,2,0.4903581656261555,0.00048589523753062025,115039.50368190031,0.0,131765.4308308514
2018-08-29,58628.94368190032,56812.8,115441.74368190032,2,0.49213393862576826,0.0034965380336848817,115441.74368190032,0.0,132499.74324740676
2018-08-30,58628.94368190032,56624.71000000001,115253.65368190032,2,0.49130511867575155,-0.0016293066442090165,115441.74368190032,-0.0016293066442090345,131986.23806100438
2018-08-31,86609.32118190032,28643.22,115252.54118190032,1,0.24852571324039696,-9.652622406819411e-06,115441.74368190032,-0.0016389435395340773,131960.56280168428
2018-09-04,86609.32118190032,28520.100000000002,115129.42118190032,1,0.24772208274146776,-0.0010682627796091415,115441.74368190032,-0.0027054554967620662,131765.4308308514
2018-09-05,86609.32118190032,28152.36,114761.68118190032,1,0.24531149866459137,-0.0031941444352351356,115441.74368190032,-0.0058909583163774095,131416.24730409775
2018-09-06,86609.32118190032,27901.26,114510.58118190031,1,0.24365660982611542,-0.0021880125614577306,115441.74368190032,-0.008066081387039889,131005.44315497586
2018-09-07,114387.33482190032,0.0,114387.33482190032,0,0.0,-0.001076287961583322,115441.74368190032,-0.009133687922329197,130717.88025059052
2018-09-10,114387.33482190032,0.0,114387.33482190032,0,0.0,0.0,115441.74368190032,-0.009133687922329197,130969.49779192769
2018-09-11,114387.33482190032,0.0,114387.33482190032,0,0.0,0.0,115441.74368190032,-0.009133687922329197,131447.0576152819
2018-09-12,114387.33482190032,0.0,114387.33482190032,0,0.0,0.0,115441.74368190032,-0.009133687922329197,131467.597822738
2018-09-13,86658.50264190033,27752.489999999998,114410.99264190032,1,0.24256838752254917,0.00020682202305732922,115441.74368190032,-0.008928754947086013,132201.9102392934
2018-09-14,30986.03598690033,83292.15,114278.18598690032,3,0.7288543240400032,-0.001160785794557917,115441.74368190032,-0.010079176369738305,132258.39580979766
2018-09-17,3183.2870069003257,110133.18999999999,113316.47700690031,4,0.9719079952802762,-0.00841550792651058,115441.74368190032,-0.018409862907616658,131565.16380815444
2018-09-18,3183.2870069003257,110827.09,114010.37700690032,4,0.9720789713140966,0.006123557829615045,115441.74368190032,-0.01239903893815159,132258.39580979766
2018-09-19,3183.2870069003257,110899.18999999999,114082.47700690031,4,0.9720966173735184,0.0006323985753999839,115441.74368190032,-0.011774481497312316,132407.31231385437
2018-09-20,3183.2870069003257,111953.19999999998,115136.48700690031,4,0.9723520572005159,0.009239017486763146,115441.74368190032,-0.0026442486510005092,133444.59279038716
2018-09-21,3183.2870069003257,111716.33000000002,114899.61700690034,4,0.9722950598981618,-0.0020572974402611743,115441.74368190032,-0.0046961060852806205,133367.56701242682
2018-09-24,3183.2870069003257,111421.59,114604.87700690032,4,0.9722238085320867,-0.0025651956697324563,115441.74368190032,-0.0072492553240185225,132931.08760398478
2018-09-25,3183.2870069003257,111393.41999999998,114576.70700690031,4,0.9722169794362425,-0.00024580105782334716,115441.74368190032,-0.007493274507214812,132756.49584060797
2018-09-26,3183.2870069003257,110963.9,114147.18700690032,4,0.9721124357912745,-0.003748754971410695,115441.74368190032,-0.011213939028564487,132345.69169148608
2018-09-27,31239.696476900324,83270.55,114510.24647690033,3,0.7271886364928734,0.0031806256423827506,115441.74368190032,-0.008068980728208096,132746.22573687992
2018-09-28,114354.40721690033,0.0,114354.40721690033,0,0.0,-0.0013609197848634125,115441.74368190032,-0.009418919277554755,132694.8752182397
2018-10-01,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,133213.5154565061
2018-10-02,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,133172.43504159388
2018-10-03,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,133239.19071582623
2018-10-04,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,132222.4504467495
2018-10-05,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,131436.78751155385
2018-10-08,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,131431.65245968982
2018-10-09,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,131287.87100749716
2018-10-10,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,127082.26353086164
2018-10-11,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,124463.38708020949
2018-10-12,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,126050.11810619285
2018-10-15,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,125351.75105268562
2018-10-16,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,127980.89760706581
2018-10-17,114354.40721690033,0.0,114354.40721690033,0,0.0,0.0,115441.74368190032,-0.009418919277554755,128063.05843689019
2018-10-18,113768.80667630033,0.0,113768.80667630033,0,0.0,-0.005120926729909714,115441.74368190032,-0.014491612411969166,126219.57481770565
2018-10-19,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,126127.14388415322
2018-10-22,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,125598.23354215876
2018-10-23,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,124910.13659237957
2018-10-24,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,121115.33326486597
2018-10-25,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,123308.00041080413
2018-10-26,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,121120.46831672998
2018-10-29,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,120422.10126322274
2018-10-30,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,122337.47560850364
2018-10-31,113768.80667630033,0.0,113768.80667630033,0,0.0,0.0,115441.74368190032,-0.014491612411969166,123616.10352264556
2018-11-01,30917.082546300342,83464.8,114381.88254630034,3,0.7297029751736644,0.005388787031443298,115441.74368190032,-0.009180917593556293,124843.38091814726
2018-11-02,3204.02343630034,110426.65000000001,113630.67343630035,4,0.9718031818398359,-0.006567553298451045,115441.74368190032,-0.01568817472638298,124124.47365718392
2018-11-05,3204.02343630034,110742.44,113946.46343630034,4,0.9718813261976184,0.0027790911595453327,115441.74368190032,-0.01295268243452924,124889.59638492348
2018-11-06,3204.02343630034,111443.91,114647.93343630034,4,0.9720533694741168,0.006156136652649469,115441.74368190032,-0.0068762842649650185,125639.31395707095
2018-11-07,3204.02343630034,114013.95000000001,117217.97343630035,4,0.972666107915255,0.022416801794582275,117217.97343630035,0.0,128324.94608195542
2018-11-08,3204.02343630034,113743.11000000002,116947.13343630036,4,0.972602804855875,-0.002310567160139332,117217.97343630035,-0.002310567160139301,128088.73369621031
2018-11-09,3204.02343630034,112276.59,115480.61343630034,4,0.9722548803564531,-0.012540025196930649,117217.97343630035,-0.014821617786662614,126876.8614563007
2018-11-12,57366.750202500334,55526.25,112893.00020250033,2,0.491848475108293,-0.022407338832048596,117217.97343630035,-0.03689684360692632,124437.71182088938
2018-11-13,57366.750202500334,55354.79,112721.54020250033,2,0.49107552913628616,-0.0015187832699321557,117217.97343630035,-0.03835958856807498,124237.44479819245
2018-11-14,57366.750202500334,54925.91,112292.66020250034,2,0.48913179099106435,-0.0038047741295010873,117217.97343630035,-0.042018413127373956,123369.62103317241
2018-11-15,112818.57481750034,0.0,112818.57481750034,0,0.0,0.004683428231654796,117217.97343630035,-0.0375317751180093,124679.0592584985
2018-11-16,112818.57481750034,0.0,112818.57481750034,0,0.0,0.0,117217.97343630035,-0.0375317751180093,125007.70257779602
2018-11-19,112818.57481750034,0.0,112818.57481750034,0,0.0,0.0,117217.97343630035,-0.0375317751180093,122902.33131354625
2018-11-20,112818.57481750034,0.0,112818.57481750034,0,0.0,0.0,117217.97343630035,-0.0375317751180093,120632.63838964772
2018-11-21,112818.57481750034,0.0,112818.57481750034,0,0.0,0.0,117217.97343630035,-0.0375317751180093,121033.17243504158
2018-11-23,112818.57481750034,0.0,112818.57481750034,0,0.0,0.0,117217.97343630035,-0.0375317751180093,120252.64455170996
2018-11-26,112818.57481750034,0.0,112818.57481750034,0,0.0,0.0,117217.97343630035,-0.0375317751180093,122132.07353394268
2018-11-27,85305.43062750035,27386.73,112692.16062750034,1,0.24302249462166048,-0.0011205086591856706,117217.97343630035,-0.03861022909818063,122522.33747560848
2018-11-28,57796.08326750035,56238.56,114034.64326750035,2,0.49317083290274016,0.011912830781881434,117217.97343630035,-0.027157355441995594,125295.26548218136
2018-11-29,2800.9500375003554,111062.9,113863.85003750035,4,0.9754008841561401,-0.0014977310850997627,117217.97343630035,-0.028614412111660763,125105.26856321248
2018-11-30,2800.9500375003554,111799.93,114600.88003750035,4,0.9755590878832361,0.006472906016766977,117217.97343630035,-0.02232672449521752,125901.20160213618
2018-12-03,2800.9500375003554,113270.54000000001,116071.49003750036,4,0.9758687509172543,0.012832449449941441,117217.97343630035,-0.009780781608743822,127534.14809489575
2018-12-04,2800.9500375003554,109220.41,112021.36003750036,4,0.9749962860961275,-0.034893409214368565,117217.97343630035,-0.04433290600800212,123482.59217418094
2018-12-06,82970.49910750036,27876.64,110847.13910750036,1,0.2514872302925656,-0.010482116353585758,117217.97343630035,-0.054350319682519375,123200.16432165963
2018-12-07,109900.97229470036,0.0,109900.97229470036,0,0.0,-0.008535780178164143,117217.97343630035,-0.062422177479260564,120406.69610763066
2018-12-10,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,120596.69302659955
2018-12-11,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,120612.09818219162
2018-12-12,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,121264.24976892266
2018-12-13,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,121192.35904282631
2018-12-14,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,118994.55684502411
2018-12-17,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,116529.73195029268
2018-12-18,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,116504.05669097256
2018-12-19,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,114645.16791619593
2018-12-20,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,112847.8997637876
2018-12-21,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,110521.7212693848
2018-12-24,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,107656.36232925951
2018-12-26,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,112955.7358529321
2018-12-27,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,114013.55653692101
2018-12-28,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,113792.74930676798
2018-12-31,109900.97229470036,0.0,109900.97229470036,0,0.0,0.0,117217.97343630035,-0.062422177479260564,114871.11019821298
2019-01-02,3073.2317747003835,108905.34000000001,111978.5717747004,4,0.9725551797456062,0.01890428661931165,117217.97343630035,-0.04469793759441849,114943.00092430932
2019-01-03,3073.2317747003835,106095.66,109168.89177470039,4,0.9718488323482954,-0.025091229111700475,117217.97343630035,-0.06866764051311695,112149.53271028037
2019-01-04,3073.2317747003835,109992.53,113065.76177470038,4,0.9728190769118574,0.03569579150846591,117217.97343630035,-0.03542299478378545,115934.06593406593
2019-01-07,3073.2317747003835,111141.81,114215.04177470038,4,0.9730925828424367,0.010164703991382584,117217.97343630035,-0.02561835504886843,116807.02475094997
2019-01-08,3073.2317747003835,112353.95999999999,115427.19177470038,4,0.9733751490662707,0.01061287533730515,117217.97343630035,-0.015277364120043749,117880.25059053095
2019-01-09,3073.2317747003835,113096.5,116169.73177470038,4,0.973545331234296,0.0064329729293715054,117217.97343630035,-0.008942670060488746,118475.91660675772
2019-01-10,3073.2317747003835,113567.98999999999,116641.22177470037,4,0.9736522669435295,0.004058630357470339,117217.97343630035,-0.004920334695202704,118963.74653383998
2019-01-11,3073.2317747003835,113431.03,116504.26177470038,4,0.973621293093608,-0.0011741989488461835,117217.97343630035,-0.006088756192221844,118881.5857040156
2019-01-14,3073.2317747003835,112630.85,115704.08177470039,4,0.9734388646661178,-0.006868246601548389,117217.97343630035,-0.012915183714745376,118214.0289616925
2019-01-15,3073.2317747003835,113935.78000000001,117009.0117747004,4,0.9737350847760525,0.011278167373048875,117217.97343630035,-0.001782675945285052,119533.73729074662
2019-01-16,117393.5663547004,0.0,117393.5663547004,0,0.0,0.0032865381406728122,117393.5663547004,0.0,119872.6507137722
2019-01-17,117393.5663547004,0.0,117393.5663547004,0,0.0,0.0,117393.5663547004,0.0,120807.23015302453
2019-01-18,117393.5663547004,0.0,117393.5663547004,0,0.0,0.0,117393.5663547004,0.0,122378.55602341582
2019-01-22,117393.5663547004,0.0,117393.5663547004,0,0.0,0.0,117393.5663547004,0.0,120781.55489370442
2019-01-23,117393.5663547004,0.0,117393.5663547004,0,0.0,0.0,117393.5663547004,0.0,120971.55181267331
